"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1500000US371419201042","Block Group 2, Census Tract 9201.04, Pender County, North Carolina","2947","2756","2620","52","15","20","3","46","191","180","18","61","33","2","61","0","0","0","0","0","0","2","2","0","1","10","5","0","0","1","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419201043","Block Group 3, Census Tract 9201.04, Pender County, North Carolina","853","769","734","13","3","2","0","17","84","73","8","21","11","5","28","0","0","0","0","0","0","0","0","0","0","11","1","4","0","0","0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419201051","Block Group 1, Census Tract 9201.05, Pender County, North Carolina","911","832","639","164","2","5","0","22","79","74","22","23","5","0","20","1","0","0","2","0","0","0","0","0","1","5","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419201052","Block Group 2, Census Tract 9201.05, Pender County, North Carolina","690","639","613","5","6","7","0","8","51","46","4","18","12","0","10","0","0","0","2","0","0","0","0","0","0","5","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419201061","Block Group 1, Census Tract 9201.06, Pender County, North Carolina","1813","1741","1693","13","3","19","0","13","72","71","6","24","6","2","29","1","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419202011","Block Group 1, Census Tract 9202.01, Pender County, North Carolina","4472","4144","3825","211","12","38","10","48","328","303","34","83","44","3","135","1","0","0","2","0","0","1","0","0","0","19","7","2","0","0","0","0","6","1","3","0","0","0","0","0","0","0","0","0","0","0","6","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419202012","Block Group 2, Census Tract 9202.01, Pender County, North Carolina","2036","1908","1815","26","0","24","1","42","128","122","16","43","13","0","50","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419202013","Block Group 3, Census Tract 9202.01, Pender County, North Carolina","1374","1265","1219","13","3","14","0","16","109","102","10","23","12","3","51","1","0","0","0","0","0","0","0","2","0","7","4","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419202021","Block Group 1, Census Tract 9202.02, Pender County, North Carolina","2517","2405","2316","38","5","14","0","32","112","109","7","38","8","1","55","0","0","0","0","0","0","0","0","0","0","3","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419202022","Block Group 2, Census Tract 9202.02, Pender County, North Carolina","4010","3760","3622","44","12","35","1","46","250","230","22","48","26","9","120","2","3","0","0","0","0","0","0","0","0","18","10","2","0","1","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419202023","Block Group 3, Census Tract 9202.02, Pender County, North Carolina","2466","2346","2198","82","8","24","2","32","120","107","11","37","21","1","33","0","2","0","0","2","0","0","0","0","0","11","4","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419202031","Block Group 1, Census Tract 9202.03, Pender County, North Carolina","2668","2444","2111","214","19","21","4","75","224","221","24","78","27","1","78","6","0","0","1","0","0","1","5","0","0","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419202032","Block Group 2, Census Tract 9202.03, Pender County, North Carolina","3072","2848","2563","187","14","18","3","63","224","212","37","48","17","1","99","1","0","4","3","0","0","2","0","0","0","10","6","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1500000US371419202041","Block Group 1, Census Tract 9202.04, Pender County, North Carolina","617","581","522","43","2","4","0","10","36","34","1","8","3","0","22","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419202042","Block Group 2, Census Tract 9202.04, Pender County, North Carolina","1216","1169","568","582","2","2","0","15","47","42","11","23","0","0","7","0","0","1","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419203001","Block Group 1, Census Tract 9203, Pender County, North Carolina","1683","1592","1116","340","9","1","0","126","91","84","14","20","6","0","40","1","0","0","1","0","0","1","1","0","0","6","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419203002","Block Group 2, Census Tract 9203, Pender County, North Carolina","1363","1280","1002","208","4","0","0","66","83","78","20","29","0","1","17","0","0","3","4","0","0","4","0","0","0","4","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419203003","Block Group 3, Census Tract 9203, Pender County, North Carolina","801","768","538","203","8","0","0","19","33","29","2","12","1","0","6","0","0","0","6","0","1","1","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419204011","Block Group 1, Census Tract 9204.01, Pender County, North Carolina","762","712","374","235","6","7","0","90","50","49","20","9","1","0","16","2","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419204012","Block Group 2, Census Tract 9204.01, Pender County, North Carolina","1506","1428","882","392","17","10","0","127","78","72","21","14","2","0","32","3","0","0","0","0","0","0","0","0","0","6","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419204021","Block Group 1, Census Tract 9204.02, Pender County, North Carolina","1307","1232","915","235","13","8","0","61","75","69","13","26","0","0","27","1","0","0","0","0","0","2","0","0","0","6","2","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419204022","Block Group 2, Census Tract 9204.02, Pender County, North Carolina","1734","1654","900","649","20","1","0","84","80","76","17","27","3","0","21","2","0","0","0","0","1","5","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419204031","Block Group 1, Census Tract 9204.03, Pender County, North Carolina","777","748","523","173","2","2","0","48","29","28","2","13","0","0","3","3","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1500000US371419204032","Block Group 2, Census Tract 9204.03, Pender County, North Carolina","1224","1157","855","265","5","8","0","24","67","64","13","15","2","0","28","2","0","0","3","0","0","1","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419204033","Block Group 3, Census Tract 9204.03, Pender County, North Carolina","1335","1215","1001","144","5","3","0","62","120","114","12","38","1","0","61","1","0","0","1","0","0","0","0","0","0","5","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419205011","Block Group 1, Census Tract 9205.01, Pender County, North Carolina","1723","1671","703","800","14","2","0","152","52","51","15","8","2","0","15","10","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419205012","Block Group 2, Census Tract 9205.01, Pender County, North Carolina","1148","1096","605","401","9","2","1","78","52","51","10","16","1","1","19","4","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419205013","Block Group 3, Census Tract 9205.01, Pender County, North Carolina","1298","1254","729","428","5","3","0","89","44","43","7","12","2","1","14","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419205021","Block Group 1, Census Tract 9205.02, Pender County, North Carolina","1677","1564","1135","270","20","5","2","132","113","103","22","37","6","3","28","5","0","0","0","0","1","1","0","0","0","8","5","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1500000US371419206011","Block Group 1, Census Tract 9206.01, Pender County, North Carolina","2849","2635","1625","445","37","11","0","517","214","203","28","56","10","0","98","2","0","1","0","2","0","3","0","0","3","8","4","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419206021","Block Group 1, Census Tract 9206.02, Pender County, North Carolina","2578","2417","1851","322","16","4","1","223","161","148","21","43","23","2","52","0","0","0","5","0","0","2","0","0","0","13","6","0","0","0","1","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419206022","Block Group 2, Census Tract 9206.02, Pender County, North Carolina","2116","1979","1538","117","33","1","2","288","137","135","21","62","6","1","35","8","0","0","1","0","0","1","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419206023","Block Group 3, Census Tract 9206.02, Pender County, North Carolina","1828","1716","1235","298","22","9","1","151","112","109","23","25","2","2","47","1","1","0","2","0","0","6","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371419901000","Block Group 0, Census Tract 9901, Pender County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439201011","Block Group 1, Census Tract 9201.01, Perquimans County, North Carolina","1379","1335","1090","235","3","2","1","4","44","41","12","8","7","4","7","2","0","0","0","0","0","0","0","1","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439201012","Block Group 2, Census Tract 9201.01, Perquimans County, North Carolina","1353","1268","830","407","3","6","1","21","85","77","28","19","7","0","14","6","0","1","0","0","0","0","0","1","1","7","2","1","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439201013","Block Group 3, Census Tract 9201.01, Perquimans County, North Carolina","843","826","537","275","2","4","1","7","17","14","6","2","0","0","6","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439201020","Block Group 0, Census Tract 9201.02, Perquimans County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439201021","Block Group 1, Census Tract 9201.02, Perquimans County, North Carolina","698","675","464","195","0","0","1","15","23","20","5","9","2","1","3","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439201022","Block Group 2, Census Tract 9201.02, Perquimans County, North Carolina","1504","1420","1247","149","4","8","1","11","84","77","16","29","9","1","20","1","0","0","1","0","0","0","0","0","0","5","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439201023","Block Group 3, Census Tract 9201.02, Perquimans County, North Carolina","920","848","694","130","2","6","5","11","72","69","20","34","3","1","7","1","3","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439202011","Block Group 1, Census Tract 9202.01, Perquimans County, North Carolina","736","692","585","104","1","0","0","2","44","39","8","6","0","0","22","0","2","1","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439202012","Block Group 2, Census Tract 9202.01, Perquimans County, North Carolina","938","880","588","250","6","3","0","33","58","55","7","22","1","1","24","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439202013","Block Group 3, Census Tract 9202.01, Perquimans County, North Carolina","980","942","539","393","1","0","0","9","38","32","12","13","2","1","3","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439202020","Block Group 0, Census Tract 9202.02, Perquimans County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439202021","Block Group 1, Census Tract 9202.02, Perquimans County, North Carolina","1537","1451","1353","80","6","7","0","5","86","82","11","44","0","0","25","1","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439202022","Block Group 2, Census Tract 9202.02, Perquimans County, North Carolina","501","471","172","293","5","1","0","0","30","26","20","1","0","1","3","1","0","0","0","0","0","0","0","0","0","4","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439202023","Block Group 3, Census Tract 9202.02, Perquimans County, North Carolina","1099","1048","967","65","3","1","0","12","51","49","8","24","0","2","13","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371439202024","Block Group 4, Census Tract 9202.02, Perquimans County, North Carolina","517","495","346","139","3","1","0","6","22","20","6","10","0","0","4","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459201001","Block Group 1, Census Tract 9201, Person County, North Carolina","2110","2006","1407","501","69","0","2","27","104","97","17","44","3","0","29","0","0","0","4","0","0","0","0","0","0","7","2","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459201002","Block Group 2, Census Tract 9201, Person County, North Carolina","1090","1041","575","432","7","0","3","24","49","48","19","8","0","0","12","8","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459201003","Block Group 3, Census Tract 9201, Person County, North Carolina","1526","1451","1064","336","6","0","0","45","75","66","20","16","2","1","23","3","0","0","0","0","0","1","0","0","0","4","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459201004","Block Group 4, Census Tract 9201, Person County, North Carolina","2135","2050","1359","599","11","1","0","80","85","79","20","15","1","4","28","5","0","0","3","0","0","3","0","0","0","6","0","1","0","3","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459202001","Block Group 1, Census Tract 9202, Person County, North Carolina","1210","1152","812","294","10","6","0","30","58","55","16","16","3","3","14","1","0","0","1","0","0","1","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459202002","Block Group 2, Census Tract 9202, Person County, North Carolina","1570","1493","1043","410","16","4","0","20","77","74","10","26","7","0","23","4","0","0","4","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459202003","Block Group 3, Census Tract 9202, Person County, North Carolina","1517","1472","1197","224","12","4","0","35","45","41","4","9","0","0","26","0","1","0","0","0","0","1","0","0","0","4","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459202004","Block Group 4, Census Tract 9202, Person County, North Carolina","2077","2016","1444","519","11","12","0","30","61","60","16","13","4","2","20","2","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459203001","Block Group 1, Census Tract 9203, Person County, North Carolina","1346","1268","699","505","21","6","1","36","78","74","34","15","1","1","11","9","2","0","0","0","0","1","0","0","0","4","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459203002","Block Group 2, Census Tract 9203, Person County, North Carolina","1300","1216","436","657","6","0","0","117","84","78","25","5","1","0","35","9","0","0","3","0","0","0","0","0","0","5","1","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459203003","Block Group 3, Census Tract 9203, Person County, North Carolina","1840","1714","923","687","13","16","0","75","126","116","41","28","11","2","24","7","0","0","0","0","1","2","0","0","0","10","6","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459203004","Block Group 4, Census Tract 9203, Person County, North Carolina","1682","1601","935","581","14","2","0","69","81","80","33","16","2","1","19","2","3","0","3","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459204001","Block Group 1, Census Tract 9204, Person County, North Carolina","663","648","288","343","1","3","0","13","15","13","8","2","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459204002","Block Group 2, Census Tract 9204, Person County, North Carolina","766","723","189","518","1","5","0","10","43","37","15","8","0","0","8","4","1","0","0","0","0","1","0","0","0","6","0","0","0","1","1","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459204003","Block Group 3, Census Tract 9204, Person County, North Carolina","1261","1187","674","420","8","10","0","75","74","69","19","16","0","0","25","5","1","1","1","0","0","1","0","0","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1500000US371459205001","Block Group 1, Census Tract 9205, Person County, North Carolina","1702","1641","1355","211","6","7","0","62","61","61","12","18","0","0","25","2","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459205002","Block Group 2, Census Tract 9205, Person County, North Carolina","1575","1481","1314","103","3","7","1","53","94","82","12","29","7","1","30","0","1","0","0","0","0","2","0","0","0","9","1","1","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0",
"1500000US371459205003","Block Group 3, Census Tract 9205, Person County, North Carolina","2295","2169","1756","343","10","7","0","53","126","118","29","45","9","0","33","2","0","0","0","0","0","0","0","0","0","8","2","0","0","1","0","0","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459205004","Block Group 4, Census Tract 9205, Person County, North Carolina","1489","1387","908","420","9","4","0","46","102","99","35","19","5","0","30","5","1","0","2","0","0","2","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459206011","Block Group 1, Census Tract 9206.01, Person County, North Carolina","1835","1769","770","823","18","5","0","153","66","56","14","8","1","0","26","2","2","0","2","0","0","1","0","0","0","8","2","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459206012","Block Group 2, Census Tract 9206.01, Person County, North Carolina","1023","957","729","179","7","2","0","40","66","63","19","13","2","1","27","1","0","0","0","0","0","0","0","0","0","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459206013","Block Group 3, Census Tract 9206.01, Person County, North Carolina","817","785","729","48","0","2","0","6","32","30","3","14","2","0","6","2","2","0","0","0","0","1","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459206014","Block Group 4, Census Tract 9206.01, Person County, North Carolina","1470","1408","1236","134","6","4","0","28","62","58","11","23","1","0","20","3","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459206021","Block Group 1, Census Tract 9206.02, Person County, North Carolina","1453","1354","977","308","2","4","0","63","99","87","18","27","6","0","33","3","0","0","0","0","0","0","0","0","0","12","8","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
