"GEO_ID","NAME","P3_001N","P3_001NA","P3_002N","P3_002NA","P3_003N","P3_003NA","P3_004N","P3_004NA","P3_005N","P3_005NA","P3_006N","P3_006NA","P3_007N","P3_007NA","P3_008N","P3_008NA","P3_009N","P3_009NA","P3_010N","P3_010NA","P3_011N","P3_011NA","P3_012N","P3_012NA","P3_013N","P3_013NA","P3_014N","P3_014NA","P3_015N","P3_015NA","P3_016N","P3_016NA","P3_017N","P3_017NA","P3_018N","P3_018NA","P3_019N","P3_019NA","P3_020N","P3_020NA","P3_021N","P3_021NA","P3_022N","P3_022NA","P3_023N","P3_023NA","P3_024N","P3_024NA","P3_025N","P3_025NA","P3_026N","P3_026NA","P3_027N","P3_027NA","P3_028N","P3_028NA","P3_029N","P3_029NA","P3_030N","P3_030NA","P3_031N","P3_031NA","P3_032N","P3_032NA","P3_033N","P3_033NA","P3_034N","P3_034NA","P3_035N","P3_035NA","P3_036N","P3_036NA","P3_037N","P3_037NA","P3_038N","P3_038NA","P3_039N","P3_039NA","P3_040N","P3_040NA","P3_041N","P3_041NA","P3_042N","P3_042NA","P3_043N","P3_043NA","P3_044N","P3_044NA","P3_045N","P3_045NA","P3_046N","P3_046NA","P3_047N","P3_047NA","P3_048N","P3_048NA","P3_049N","P3_049NA","P3_050N","P3_050NA","P3_051N","P3_051NA","P3_052N","P3_052NA","P3_053N","P3_053NA","P3_054N","P3_054NA","P3_055N","P3_055NA","P3_056N","P3_056NA","P3_057N","P3_057NA","P3_058N","P3_058NA","P3_059N","P3_059NA","P3_060N","P3_060NA","P3_061N","P3_061NA","P3_062N","P3_062NA","P3_063N","P3_063NA","P3_064N","P3_064NA","P3_065N","P3_065NA","P3_066N","P3_066NA","P3_067N","P3_067NA","P3_068N","P3_068NA","P3_069N","P3_069NA","P3_070N","P3_070NA","P3_071N","P3_071NA",
"7000000US371010PR10A","NORTH CLAYTON 1, Johnston County, North Carolina","3835","null","3550","null","2154","null","1045","null","33","null","49","null","0","null","269","null","285","null","259","null","43","null","43","null","7","null","1","null","137","null","6","null","2","null","2","null","10","null","0","null","0","null","1","null","1","null","3","null","3","null","26","null","8","null","0","null","0","null","3","null","2","null","0","null","11","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371010PR10B","NORTH CLAYTON 2, Johnston County, North Carolina","2945","null","2745","null","2128","null","416","null","8","null","23","null","0","null","170","null","200","null","193","null","31","null","25","null","16","null","0","null","103","null","6","null","0","null","1","null","2","null","0","null","0","null","3","null","0","null","0","null","6","null","7","null","4","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371010PR11A","WEST CLAYTON 1, Johnston County, North Carolina","3620","null","3364","null","2337","null","746","null","16","null","33","null","0","null","232","null","256","null","240","null","21","null","37","null","15","null","0","null","138","null","9","null","1","null","1","null","17","null","0","null","0","null","1","null","0","null","0","null","0","null","16","null","8","null","0","null","0","null","0","null","0","null","0","null","8","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371010PR11B","WEST CLAYTON 2, Johnston County, North Carolina","5931","null","5504","null","3995","null","1113","null","29","null","92","null","1","null","274","null","427","null","409","null","46","null","89","null","26","null","0","null","207","null","20","null","0","null","1","null","17","null","0","null","0","null","0","null","0","null","3","null","0","null","16","null","6","null","0","null","0","null","3","null","0","null","0","null","6","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371010PR12A","NORTH CLEVELAND 1, Johnston County, North Carolina","6063","null","5710","null","4071","null","1224","null","48","null","125","null","9","null","233","null","353","null","340","null","20","null","79","null","40","null","0","null","169","null","21","null","0","null","0","null","9","null","0","null","0","null","1","null","0","null","0","null","1","null","12","null","4","null","0","null","0","null","0","null","3","null","0","null","1","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371010PR12B","NORTH CLEVELAND 2, Johnston County, North Carolina","5362","null","5011","null","3803","null","897","null","49","null","70","null","9","null","183","null","351","null","341","null","36","null","86","null","25","null","3","null","168","null","11","null","2","null","0","null","5","null","0","null","1","null","1","null","0","null","3","null","0","null","9","null","3","null","4","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371010PR23A","NORTH PLEASANT GROVE 1, Johnston County, North Carolina","5041","null","4732","null","3785","null","482","null","91","null","27","null","0","null","347","null","309","null","301","null","21","null","99","null","9","null","0","null","152","null","8","null","1","null","0","null","7","null","0","null","0","null","2","null","0","null","1","null","1","null","8","null","0","null","0","null","0","null","5","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371010PR23B","NORTH PLEASANT GROVE 2, Johnston County, North Carolina","3898","null","3657","null","2942","null","406","null","34","null","13","null","0","null","262","null","241","null","230","null","21","null","59","null","14","null","1","null","119","null","3","null","2","null","0","null","4","null","0","null","0","null","5","null","1","null","0","null","1","null","11","null","5","null","2","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371010PR27A","NORTH SMITHFIELD 1, Johnston County, North Carolina","2309","null","2158","null","1278","null","585","null","7","null","55","null","5","null","228","null","151","null","142","null","14","null","18","null","1","null","0","null","102","null","0","null","0","null","0","null","6","null","0","null","0","null","1","null","0","null","0","null","0","null","9","null","2","null","2","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371010PR27B","NORTH SMITHFIELD 2, Johnston County, North Carolina","3809","null","3509","null","2422","null","707","null","56","null","16","null","0","null","308","null","300","null","291","null","18","null","38","null","3","null","0","null","206","null","14","null","1","null","0","null","3","null","0","null","0","null","8","null","0","null","0","null","0","null","8","null","3","null","2","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371010PR29A","ARCHERS LODGE, Johnston County, North Carolina","6835","null","6359","null","5200","null","738","null","37","null","95","null","10","null","279","null","476","null","458","null","47","null","97","null","24","null","5","null","266","null","8","null","0","null","2","null","7","null","0","null","0","null","0","null","0","null","2","null","0","null","18","null","14","null","0","null","0","null","0","null","1","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371010PR29B","FLOWERS PLANTATION, Johnston County, North Carolina","11649","null","10868","null","8461","null","1786","null","54","null","181","null","11","null","375","null","781","null","720","null","64","null","126","null","47","null","1","null","421","null","12","null","1","null","1","null","37","null","0","null","0","null","4","null","0","null","2","null","4","null","58","null","24","null","1","null","0","null","7","null","1","null","0","null","17","null","7","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
