"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N",
"7000000US370150000C1","COLERAIN 1, Bertie County, North Carolina","952","17","935","921","474","445","1","0","0","1","14","14","1","0","1","1","4","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370150000C2","COLERAIN 2, Bertie County, North Carolina","1424","41","1383","1364","409","946","4","0","0","5","19","17","14","0","1","0","2","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370150000IW","INDIAN WOODS, Bertie County, North Carolina","340","4","336","326","27","293","3","0","0","3","10","10","6","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370150000M1","MITCHELLS 1, Bertie County, North Carolina","748","3","745","730","338","385","2","1","0","4","15","13","6","3","1","1","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370150000M2","MITCHELLS 2, Bertie County, North Carolina","860","24","836","803","317","483","1","2","0","0","33","32","18","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370150000MH","MERRY HILL, Bertie County, North Carolina","751","8","743","735","354","377","1","3","0","0","8","8","0","4","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370150000RX","ROXOBEL, Bertie County, North Carolina","1081","22","1059","1037","262","764","3","0","0","8","22","18","4","0","1","0","0","6","0","0","7","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370150000SN","SNAKEBITE, Bertie County, North Carolina","852","21","831","817","163","651","0","3","0","0","14","14","10","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370150000W1","WINDSOR 1, Bertie County, North Carolina","5279","93","5186","5039","1596","3354","36","39","0","14","147","129","31","32","6","0","37","11","3","2","3","4","0","0","0","0","0","13","10","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370150000W2","WINDSOR 2, Bertie County, North Carolina","707","7","700","682","664","10","4","2","0","2","18","18","2","14","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370150000WD","WOODVILLE, Bertie County, North Carolina","807","10","797","781","115","663","1","0","0","2","16","16","6","4","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370150000WH","WHITES, Bertie County, North Carolina","1095","11","1084","1072","670","394","1","3","0","4","12","11","3","3","1","0","1","1","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P10","ABBOTTS, Bladen County, North Carolina","742","17","725","698","466","217","13","2","0","0","27","21","9","11","0","0","0","0","0","0","0","1","0","0","0","0","0","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P15","BETHEL, Bladen County, North Carolina","2894","354","2540","2471","1858","566","28","8","1","10","69","65","3","48","0","1","6","3","0","0","1","3","0","0","0","0","0","4","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P25","BROWN MARSH, Bladen County, North Carolina","1099","46","1053","1037","591","424","20","0","0","2","16","9","5","1","0","0","1","1","0","0","0","0","0","1","0","0","0","7","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P30","CARVERS CREEK, Bladen County, North Carolina","1300","30","1270","1218","253","745","211","0","0","9","52","49","10","13","0","0","0","26","0","0","0","0","0","0","0","0","0","3","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P35","CENTRAL, Bladen County, North Carolina","763","116","647","626","320","296","9","0","0","1","21","21","6","4","0","0","6","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P40","COLLY, Bladen County, North Carolina","1604","94","1510","1489","1168","291","24","3","1","2","21","20","1","13","0","0","0","3","0","0","2","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P45","CYPRESS CREEK, Bladen County, North Carolina","594","74","520","508","395","104","8","0","1","0","12","10","3","5","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P55","FRENCHES CREEK, Bladen County, North Carolina","650","45","605","580","330","234","11","4","0","1","25","24","2","17","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P60","HOLLOW, Bladen County, North Carolina","1598","174","1424","1372","730","590","45","2","0","5","52","45","6","16","3","0","7","10","0","0","3","0","0","0","0","0","0","7","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P65","LAKE CREEK, Bladen County, North Carolina","630","55","575","566","446","113","7","0","0","0","9","9","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P70","TURNBULL, Bladen County, North Carolina","454","49","405","385","251","125","8","0","1","0","20","20","5","10","0","0","1","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P75","WHITES CREEK, Bladen County, North Carolina","1208","24","1184","1165","396","708","54","6","0","1","19","15","1","5","0","0","0","9","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37017000P80","WHITE OAK, Bladen County, North Carolina","1205","125","1080","1039","682","339","16","0","2","0","41","33","6","9","0","0","15","2","0","0","0","0","0","0","1","0","0","6","2","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3701700P201","BLADENBORO 1, Bladen County, North Carolina","1408","25","1383","1356","1156","174","19","7","0","0","27","27","5","15","0","0","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3701700P202","BLADENBORO 2, Bladen County, North Carolina","2631","137","2494","2429","1814","566","41","5","0","3","65","65","11","42","4","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3701700P501","ELIZABETHTOWN 1, Bladen County, North Carolina","2706","119","2587","2537","1305","1204","19","8","0","1","50","42","10","20","4","0","1","5","0","0","0","2","0","0","0","0","0","6","3","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3701700P502","ELIZABETHTOWN 2, Bladen County, North Carolina","1940","74","1866","1826","896","901","20","2","0","7","40","36","18","10","2","0","2","2","0","0","1","1","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000001","HOOD CREEK, Brunswick County, North Carolina","2112","156","1956","1877","1306","526","31","4","3","7","79","67","14","31","2","1","15","2","0","0","2","0","0","0","0","0","0","10","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000002","LELAND, Brunswick County, North Carolina","8583","722","7861","7561","6103","1313","69","53","7","16","300","279","40","96","21","5","96","13","3","0","0","0","0","0","5","0","0","20","12","0","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000003","WOODBURN, Brunswick County, North Carolina","2009","211","1798","1739","1138","547","7","30","0","17","59","45","7","24","5","0","5","4","0","0","0","0","0","0","0","0","0","14","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000005","TOWNCREEK, Brunswick County, North Carolina","4713","257","4456","4248","3634","539","54","12","0","9","208","196","25","101","21","1","43","3","0","0","2","0","0","0","0","0","0","12","9","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000006","BOLIVIA, Brunswick County, North Carolina","1890","54","1836","1767","1314","445","7","0","0","1","69","66","3","29","10","0","22","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000007","SOUTHPORT 1, Brunswick County, North Carolina","3563","100","3463","3378","3146","186","15","20","0","11","85","82","6","57","5","0","10","4","0","0","0","0","0","0","0","0","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000008","SOUTHPORT 2, Brunswick County, North Carolina","5575","119","5456","5294","4934","267","20","58","3","12","162","161","13","81","5","1","57","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000009","OAK ISLAND 1, Brunswick County, North Carolina","1128","14","1114","1081","1058","10","1","10","0","2","33","32","0","19","6","0","7","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000011","SUPPLY, Brunswick County, North Carolina","3024","148","2876","2754","1882","823","33","10","0","6","122","117","11","63","6","0","24","11","0","0","1","0","0","0","1","0","0","4","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000012","SECESSION 1, Brunswick County, North Carolina","3346","71","3275","3185","2982","172","19","7","2","3","90","90","6","52","3","1","23","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000013","SHALLOTTE, Brunswick County, North Carolina","4555","320","4235","4077","3503","508","44","12","4","6","158","149","30","88","5","0","22","2","1","0","1","0","0","0","0","0","0","9","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000014","FRYING PAN, Brunswick County, North Carolina","4640","145","4495","4368","4150","151","33","29","1","4","127","125","15","60","3","4","38","3","1","0","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000015","GRISSETTOWN, Brunswick County, North Carolina","7184","385","6799","6642","6305","237","45","42","1","12","157","152","9","91","7","3","38","1","0","0","1","1","0","0","1","0","0","4","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000016","SHINGLETREE 1, Brunswick County, North Carolina","5298","140","5158","5073","4941","75","16","31","4","6","85","78","8","36","10","0","23","1","0","0","0","0","0","0","0","0","0","5","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000017","LONGWOOD, Brunswick County, North Carolina","6534","187","6347","6229","5372","795","21","31","1","9","118","114","11","64","6","2","21","8","0","0","2","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000018","WACCAMAW, Brunswick County, North Carolina","2282","239","2043","1991","1829","139","12","3","3","5","52","50","1","43","0","0","5","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000019","SHINGLETREE 2, Brunswick County, North Carolina","5488","178","5310","5172","4970","123","20","46","1","12","138","134","10","64","12","1","42","4","0","0","1","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000020","SECESSION 2, Brunswick County, North Carolina","4353","162","4191","4048","3922","78","28","13","1","6","143","140","9","74","2","0","51","4","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000021","BOILING SPRING LAKES, Brunswick County, North Carolina","5140","150","4990","4761","4530","157","29","24","1","20","229","224","25","141","9","0","46","2","0","0","1","0","0","0","0","0","0","4","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000022","OAK ISLAND 2, Brunswick County, North Carolina","3042","62","2980","2873","2824","24","9","11","2","3","107","104","2","63","6","0","31","2","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37019000023","OAK ISLAND 3, Brunswick County, North Carolina","3153","31","3122","3027","2971","22","15","10","1","8","95","93","14","51","8","0","16","0","0","0","2","0","0","0","2","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3701900004A","BELVILLE 1, Brunswick County, North Carolina","11517","409","11108","10775","9571","986","34","136","11","37","333","323","39","117","42","1","90","17","8","0","8","1","0","0","0","0","0","10","4","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3701900010A","MOSQUITO 1, Brunswick County, North Carolina","4365","104","4261","4137","3792","287","14","28","1","15","124","120","8","60","7","0","40","0","1","0","3","0","0","0","1","0","0","3","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3701900010B","MOSQUITO 2, Brunswick County, North Carolina","5811","71","5740","5651","5571","24","7","40","0","9","89","89","5","34","9","0","39","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370190004B2","04C1_04B1, Brunswick County, North Carolina","7301","377","6924","6726","5877","707","27","95","1","19","198","195","31","68","17","1","62","13","1","0","0","0","0","2","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US370210001.1","STEPHENS LEE COMMUNITY CENTER, Buncombe County, North Carolina","2752","116","2636","2568","2056","464","5","29","0","14","68","68","17","26","8","1","10","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370210002.1","MONTFORD COMMUNITY CENTER, Buncombe County, North Carolina","3339","91","3248","3101","2395","623","6","33","19","25","147","139","31","43","15","5","33","9","0","0","3","0","0","0","0","0","0","8","6","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US370210003.1","ST MARKS LUTHERAN CHURCH, Buncombe County, North Carolina","2409","114","2295","2201","2020","143","6","22","0","10","94","84","10","16","20","2","30","5","0","0","1","0","0","0","0","0","0","9","5","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
